entropy,length,byte_std_dev,byte_skewness,label
0.07902410118609204,80,0.5340002340823456,1.4814523288934887,0
0.03125,256,1.0643366478704002,1.0497067648152492,2
0.10370276646531436,56,0.4496092053105675,1.8635346183844843,1
0.09375,64,0.46770717334674267,1.6035674514745464,1
0.06442730498212589,104,0.6952686081652184,1.906283085865765,1
0.11635338543169074,48,0.4192627457812106,2.0671206191998053,0
0.09375,64,0.5077524002897476,2.6408719882838656,1
0.06077995466122861,112,0.676040864149498,1.5550569603579067,0
0.15625,32,0.3423265984407288,2.556038601690775,0
0.10370276646531436,56,0.45821494683172437,1.9508210175550755,1
0.03125,256,0.9395810236483068,0.7346524348112378,2
0.15625,32,0.375,3.111111111111111,0
0.09375,64,0.4759858191164943,1.684344587028165,1
0.07340263202996929,88,0.592102978796763,1.7509352602712762,1
0.07902410118609204,80,0.5555121510822243,1.7346291940859457,0
0.10370276646531436,56,0.4990224819584785,2.2470401033055367,1
0.13304820237218407,40,0.3736956482219187,2.1157507637801776,1
0.11635338543169074,48,0.42847841252506524,2.1786643410962125,0
0.10370276646531436,56,0.4911323014219285,2.4003649479385816,1
0.09375,64,0.5077524002897476,2.282787650889443,1
0.15625,32,0.3535533905932738,2.7842329509220303,0
0.08569340279780989,72,0.5439654745477879,1.9509737766351394,1
0.03125,256,0.9519716382329886,1.0595070789370715,2
0.09375,64,0.4921254921257382,2.015614918841733,1
0.10370276646531436,56,0.46666201634587745,2.0269660666956812,1
0.09375,64,0.4592793267718459,1.5120307054217146,0
0.03125,256,0.9228014412645875,0.5070320518959034,2
0.08569340279780989,72,0.5144399260360728,1.6394607345881826,1
0.07340263202996929,88,0.592102978796763,1.6380286036895517,1
0.08569340279780989,72,0.5367363761661771,1.9219263728284917,1
0.03125,256,1.0077822185373186,0.893050089042301,2
0.07340263202996929,88,0.592102978796763,1.6380286036895517,1
0.19104010419671483,24,0.31715286140913185,3.495527361565367,1
0.11635338543169074,48,0.42847841252506524,2.4766013450068054,0
0.11635338543169074,48,0.4192627457812106,2.0671206191998053,0
0.03125,256,0.9960860906568267,0.996024333195691,2
0.09375,64,0.4921254921257382,1.8189695609059542,1
0.08569340279780989,72,0.5439654745477879,1.9509737766351394,1
0.09375,64,0.5303300858899106,2.357022603955159,1
0.03125,256,0.9519716382329886,0.7063380526247144,2
0.03125,256,0.9802741963348827,1.0450037833623496,2
0.08569340279780989,72,0.5367363761661771,1.9219263728284917,1
0.03125,256,1.0231690964840563,1.1159358200904297,2
0.0546875,128,0.7342087577794206,1.5692729088769974,0
0.15625,32,0.3535533905932738,2.7842329509220303,0
0.03125,256,1.0307764064044151,1.4338135480089094,2
0.09375,64,0.4841229182759271,1.7557524502806954,1
0.10370276646531436,56,0.45821494683172437,2.1944357397473193,1
0.07902410118609204,80,0.5555121510822243,1.7346291940859457,0
0.03125,256,0.9842509842514764,0.762000762001143,2
0.11635338543169074,48,0.4375,2.553935860058309,0
0.13304820237218407,40,0.42274216432714634,2.7702620088559895,1
0.07902410118609204,80,0.5625,1.8930041152263375,1
0.09375,64,0.4759858191164943,1.684344587028165,1
0.15625,32,0.3535533905932738,2.7842329509220303,0
0.03125,256,0.9882117688026185,0.8257339426231672,2
0.03125,256,0.9682458365518543,0.8778762251403477,2
0.09375,64,0.4921254921257382,1.8189695609059542,1
0.06859335938251204,96,0.6059599821770412,1.3825433726447653,0
0.06859335938251204,96,0.6123724356957945,1.607477643701461,0
0.08569340279780989,72,0.5144399260360728,1.6394607345881826,1
0.11635338543169074,48,0.44633927678392815,2.355765317835357,0
0.09375,64,0.4592793267718459,1.5120307054217146,1
0.03125,256,0.9642030387838445,1.2027174971455288,2
0.10370276646531436,56,0.45821494683172437,1.9508210175550755,1
0.10370276646531436,56,0.45821494683172437,1.9508210175550755,1
0.07902410118609204,80,0.6091746465505602,2.404029275517425,0
0.0546875,128,0.7551903733496608,1.4964928396645556,0
0.09375,64,0.5153882032022076,2.14002022090882,1
0.10370276646531436,56,0.46666201634587745,2.0269660666956812,1
0.10370276646531436,56,0.4496092053105675,1.8635346183844843,1
0.03125,256,1.0038986502630631,1.0656129894986328,2
0.15625,32,0.3644344934278313,2.965916707758682,0
0.09375,64,0.46770717334674267,1.6035674514745464,0
0.11635338543169074,48,0.4192627457812106,2.0671206191998053,0
0.09375,64,0.4921254921257382,2.015614918841733,1
0.11635338543169074,48,0.4375,2.2740524781341107,1
0.11635338543169074,48,0.4192627457812106,2.0671206191998053,0
0.03125,256,0.9437293044088437,0.8923165352859243,2
0.03125,256,0.9802741963348827,0.7961933587522663,2
0.09375,64,0.4841229182759271,1.7557524502806954,1
0.06859335938251204,96,0.625,1.632,0
0.10370276646531436,56,0.4408354993645589,1.763297469744353,1
0.11635338543169074,48,0.42847841252506524,2.1786643410962125,0
0.03125,256,1.0038986502630631,1.135109488813761,2
0.08569340279780989,72,0.5067898356320892,1.5854098193325619,1
0.03125,256,1.0680004681646913,0.9619820317490186,2
0.06077995466122861,112,0.6465050270492876,1.360659021030625,0
0.10370276646531436,56,0.4911323014219285,2.4003649479385816,1
0.09375,64,0.5,1.875,1
0.10370276646531436,56,0.4408354993645589,1.763297469744353,1
0.03125,256,1.0038986502630631,0.7876269922381198,2
0.09375,64,0.5,1.875,1
0.10370276646531436,56,0.4496092053105675,2.1214075169284996,1
0.09375,64,0.5153882032022076,2.3112218385815257,1
0.11635338543169074,48,0.44633927678392815,2.6193474512994532,0
0.06859335938251204,96,0.5659615711335886,1.3413390240310625,0
0.09375,64,0.5,2.0625,1
0.07902410118609204,80,0.5038911092686593,1.2594296127519629,0
0.10370276646531436,56,0.47495887979908324,2.093482665781083,1
0.07902410118609204,80,0.5555121510822243,1.7346291940859457,0
0.11635338543169074,48,0.44633927678392815,2.6193474512994532,0
0.09375,64,0.4921254921257382,2.015614918841733,1
0.08569340279780989,72,0.5439654745477879,1.9509737766351394,1
0.09375,64,0.4921254921257382,2.605550992649069,1
0.03125,256,0.960143218483576,0.9267685188465429,2
0.03125,256,1.0116508785149154,0.8149327978899941,2
0.09375,64,0.5,1.875,1
0.06859335938251204,96,0.6059599821770412,1.6985532863921402,1
0.06077995466122861,112,0.6643841132959156,1.4685235502908545,1
0.06077995466122861,112,0.7043392293490403,2.1003099742557785,0
0.07340263202996929,88,0.5581428468591172,1.3784939752499312,1
0.09375,64,0.4841229182759271,1.7557524502806954,1
0.19104010419671483,24,0.2914805954090255,2.7874925905782657,1
0.06859335938251204,96,0.6123724356957945,1.607477643701461,0
0.11635338543169074,48,0.4192627457812106,2.0671206191998053,0
0.10370276646531436,56,0.4831132760543846,2.3595001715752173,1
0.09375,64,0.4841229182759271,1.7557524502806954,1
0.07902410118609204,80,0.5484352742120077,1.7049686244351026,0
0.09375,64,0.5077524002897476,1.9247033134950204,1
0.15625,32,0.3644344934278313,2.965916707758682,0
0.09375,64,0.5229125165837972,2.6636523293737913,1
0.06442730498212589,104,0.6304450313072505,1.2912079342550997,1
0.09375,64,0.5077524002897476,1.9247033134950204,1
0.09375,64,0.4841229182759271,1.7557524502806954,1
0.08569340279780989,72,0.5144399260360728,1.6394607345881826,1
0.15625,32,0.3423265984407288,2.556038601690775,1
0.11635338543169074,48,0.4375,2.2740524781341107,0
0.10370276646531436,56,0.4318835925339142,1.6479316926816931,1
0.09375,64,0.5153882032022076,1.9688186032361146,1
0.03125,256,0.9882117688026185,1.0443105744940056,2
0.08569340279780989,72,0.5219779090153146,1.852702721265441,1
0.06077995466122861,112,0.6702378309227255,1.396324591121583,0
0.09375,64,0.5077524002897476,1.9247033134950204,0
0.03125,256,1.0231690964840563,1.0065303475325444,2
0.03125,256,1.0897247358851685,1.2678237924425777,2
0.11635338543169074,48,0.4375,2.2740524781341107,0
0.11635338543169074,48,0.409839907768875,1.9363771953860967,0
0.10370276646531436,56,0.4911323014219285,2.2025241795315385,1
0.03125,256,0.9682458365518543,0.9553358920644961,2
0.15625,32,0.3535533905932738,2.7842329509220303,0
0.10370276646531436,56,0.4318835925339142,1.6479316926816931,1
0.10370276646531436,56,0.46666201634587745,2.0269660666956812,1
0.08569340279780989,72,0.5650981662507851,2.1501095001617845,1
0.07902410118609204,80,0.5896238207535377,2.4153659557897735,0
0.09375,64,0.5153882032022076,1.9688186032361146,1
0.09375,64,0.5448623679425842,2.390753437177432,0
0.15625,32,0.3423265984407288,2.556038601690775,0
0.03125,256,1.0269797953221864,1.0602826792198772,2
0.06077995466122861,112,0.6465050270492876,1.360659021030625,1
0.03125,256,0.9437293044088437,0.7250071849198134,2
0.06859335938251204,96,0.6123724356957945,1.607477643701461,0
0.10370276646531436,56,0.4911323014219285,2.4003649479385816,1
0.07902410118609204,80,0.5625,1.8930041152263375,0
0.15625,32,0.375,3.111111111111111,0
0.11635338543169074,48,0.4375,2.2740524781341107,0
0.06859335938251204,96,0.5994789404140899,1.468666742488962,1
0.09375,64,0.4921254921257382,1.8189695609059542,1
0.11635338543169074,48,0.4192627457812106,2.0671206191998053,0
0.15625,32,0.3644344934278313,3.450148006984589,1
0.10370276646531436,56,0.45821494683172437,1.9508210175550755,1
0.10370276646531436,56,0.4318835925339142,1.6479316926816931,1
0.08569340279780989,72,0.5294085733155443,1.8893116214018728,1
0.09375,64,0.5,1.875,1
0.07902410118609204,80,0.5484352742120077,1.5628879057321772,0
0.10370276646531436,56,0.45821494683172437,2.1944357397473193,1
0.09375,64,0.5153882032022076,2.14002022090882,1
0.09375,64,0.4592793267718459,1.5120307054217146,0
0.03125,256,1.0420832500333166,1.0562682246598252,2
0.10370276646531436,56,0.4831132760543846,2.151643308559644,1
0.07902410118609204,80,0.5412658773652742,1.672006379573156,0
0.09375,64,0.5077524002897476,2.6408719882838656,1
0.03125,256,0.9682458365518543,1.0069756700139283,2
0.03125,256,0.9100137361600648,0.7153116160346825,2
0.07902410118609204,80,0.6218671481916375,2.783650191354303,1
0.06859335938251204,96,0.6123724356957945,1.607477643701461,1
0.06077995466122861,112,0.6584783595532961,1.380127031661742,1
0.03125,256,1.0569709078304852,1.2305913919325244,2
0.03125,256,0.9478594305064438,0.90822493031211,2
0.15625,32,0.3423265984407288,2.556038601690775,0
0.08569340279780989,72,0.5510997527671374,2.5369471233761276,1
0.10370276646531436,56,0.4831132760543846,2.3595001715752173,1
0.11635338543169074,48,0.42847841252506524,2.1786643410962125,0
0.03125,256,0.9642030387838445,0.9674032042257513,2
0.11635338543169074,48,0.4192627457812106,2.0671206191998053,0
0.06077995466122861,112,0.7207851621669248,1.815063274552744,1
0.10370276646531436,56,0.5067898356320892,2.6461010383003982,1
0.11635338543169074,48,0.4550068680800324,2.6746434338688125,0
0.10370276646531436,56,0.4496092053105675,1.8635346183844843,1
0.15625,32,0.3535533905932738,2.7842329509220303,0
0.06077995466122861,112,0.6702378309227255,1.6298562300548094,1
0.10370276646531436,56,0.46666201634587745,2.0269660666956812,1
0.11635338543169074,48,0.4550068680800324,2.6746434338688125,0
0.07902410118609204,80,0.5266343608235224,1.434167130606093,0
0.08569340279780989,72,0.4990224819584785,1.5250403324073643,1
0.09375,64,0.5153882032022076,2.653625073926937,1
0.15625,32,0.3644344934278313,2.965916707758682,0
0.09375,64,0.5077524002897476,2.103745482192232,1
0.08569340279780989,72,0.5294085733155443,1.8893116214018728,1
0.10370276646531436,56,0.4496092053105675,1.8635346183844843,1
0.09375,64,0.5153882032022076,2.653625073926937,1
0.03125,256,0.9560661587986472,0.9923141196735464,2
0.15625,32,0.3644344934278313,2.965916707758682,0
0.10370276646531436,56,0.45821494683172437,1.9508210175550755,1
0.08569340279780989,72,0.4990224819584785,1.5250403324073643,1
0.09375,64,0.4921254921257382,2.015614918841733,1
0.09375,64,0.4841229182759271,1.9623115620784244,1
0.08569340279780989,72,0.4990224819584785,1.5250403324073643,1
0.15625,32,0.3535533905932738,2.7842329509220303,0
0.03125,256,1.0752906583803283,1.074505201361789,2
0.07340263202996929,88,0.5787580992953792,1.716188540086045,1
0.09375,64,0.4921254921257382,2.015614918841733,1
0.08569340279780989,72,0.5439654745477879,1.805361739661788,1
0.10370276646531436,56,0.47495887979908324,2.093482665781083,1
0.10370276646531436,56,0.4496092053105675,1.8635346183844843,1
0.15625,32,0.3644344934278313,2.965916707758682,0
0.06077995466122861,112,0.7153451963912248,1.9488269111172158,1
0.09375,64,0.4921254921257382,1.8189695609059542,1
0.09375,64,0.5,1.875,1
0.10370276646531436,56,0.4911323014219285,2.4003649479385816,1
0.07340263202996929,88,0.5650981662507851,1.4134509361610974,1
0.06077995466122861,112,0.6027281725620597,1.1506818806040848,0
0.11635338543169074,48,0.4192627457812106,2.0671206191998053,0
0.07340263202996929,88,0.592102978796763,1.7509352602712762,1
0.03125,256,1.0,1.3125,2
0.03125,256,1.0269797953221864,1.0170058351700864,2
0.11635338543169074,48,0.4550068680800324,2.6746434338688125,0
0.08569340279780989,72,0.4990224819584785,1.5250403324073643,1
0.09375,64,0.4759858191164943,1.684344587028165,1
0.10370276646531436,56,0.4408354993645589,1.763297469744353,1
0.06077995466122861,112,0.6465050270492876,1.2739237846302665,1
0.08569340279780989,72,0.5294085733155443,1.73135480393653,1
0.03125,256,1.0420832500333166,1.0769793663198217,2
0.11635338543169074,48,0.4550068680800324,2.6746434338688125,0
0.15625,32,0.3535533905932738,2.7842329509220303,1
0.07340263202996929,88,0.5986638768958755,1.7656826301266826,1
0.08569340279780989,72,0.5067898356320892,1.5854098193325619,1
0.08569340279780989,72,0.5719689130538477,2.5393432055241623,1
0.09375,64,0.4921254921257382,1.8189695609059542,1
0.06077995466122861,112,0.6404344228724749,1.260305237064963,1
0.11635338543169074,48,0.44633927678392815,2.6193474512994532,1
0.03125,256,0.9228014412645875,0.6859845408003399,2
0.06077995466122861,112,0.6343057228182637,1.1536962227826582,0
0.08569340279780989,72,0.5367363761661771,1.9219263728284917,1
0.15625,32,0.3535533905932738,2.7842329509220303,0
0.06442730498212589,104,0.624218261107443,1.4657430998563379,1
0.08569340279780989,72,0.5439654745477879,2.096585813608491,1
0.11635338543169074,48,0.4192627457812106,2.0671206191998053,0
0.03125,256,0.960143218483576,0.7943730161541797,2
0.06077995466122861,112,0.6643841132959156,1.2287646033045925,1
0.10370276646531436,56,0.4911323014219285,2.4003649479385816,1
0.08569340279780989,72,0.5439654745477879,2.096585813608491,1
0.09375,64,0.5077524002897476,2.6408719882838656,1
0.03125,256,0.9395810236483068,0.7063965719338825,2
0.09375,64,0.4921254921257382,2.015614918841733,1
0.11635338543169074,48,0.4192627457812106,2.0671206191998053,0
0.09375,64,0.4841229182759271,1.7557524502806954,1
0.03125,256,1.0383279828647594,1.277136876214247,2
0.07340263202996929,88,0.5719689130538477,1.4453217397145233,1
0.10370276646531436,56,0.46666201634587745,2.0269660666956812,1
0.09375,64,0.4841229182759271,1.7557524502806954,1
0.11635338543169074,48,0.42847841252506524,2.1786643410962125,0
0.09375,64,0.5153882032022076,2.14002022090882,1
0.10370276646531436,56,0.46666201634587745,2.2575897613952787,1
0.13304820237218407,40,0.39404750665370286,2.4509782969930565,1
0.09375,64,0.4921254921257382,2.015614918841733,1
0.09375,64,0.5153882032022076,2.14002022090882,0
0.09375,64,0.5153882032022076,2.14002022090882,1
0.09375,64,0.5,1.875,1
0.0546875,128,0.7071067811865476,1.1932426932522986,0
0.09375,64,0.5077524002897476,2.103745482192232,0
0.10370276646531436,56,0.5144399260360728,2.664291809039532,1
0.03125,256,1.0307764064044151,1.284012132545292,2
0.09375,64,0.5,1.875,1
0.11635338543169074,48,0.409839907768875,1.9363771953860967,0
0.03125,256,0.9142961773954871,0.5826452013518625,2
0.03125,256,1.0383279828647594,1.2352635360105013,2
0.09375,64,0.5229125165837972,2.1719011301047835,0
0.09375,64,0.4921254921257382,2.015614918841733,1
0.11635338543169074,48,0.4192627457812106,2.0671206191998053,0
0.09375,64,0.5077524002897476,2.103745482192232,1
0.09375,64,0.5153882032022076,1.9688186032361146,1
0.11635338543169074,48,0.4375,2.2740524781341107,0
0.07902410118609204,80,0.5266343608235224,1.434167130606093,0
0.10370276646531436,56,0.4831132760543846,2.151643308559644,1
0.10370276646531436,56,0.45821494683172437,1.9508210175550755,1
0.09375,64,0.5077524002897476,1.9247033134950204,0
0.06859335938251204,96,0.6555055301063447,1.7578383009000556,0
0.11635338543169074,48,0.42847841252506524,2.1786643410962125,0
0.09375,64,0.4592793267718459,1.5120307054217146,1
0.03125,256,0.9802741963348827,0.9205985710573079,2
0.03125,256,1.0038986502630631,1.0656129894986328,2
0.08569340279780989,72,0.5294085733155443,1.8893116214018728,1
0.09375,64,0.5077524002897476,2.6408719882838656,1
0.09375,64,0.5,2.0625,1
0.15625,32,0.3423265984407288,2.556038601690775,0
0.11635338543169074,48,0.44633927678392815,2.355765317835357,0
0.03125,256,1.0307764064044151,1.4338135480089094,2
0.09375,64,0.5077524002897476,1.9247033134950204,0
0.09375,64,0.4921254921257382,1.8189695609059542,1
0.09375,64,0.4759858191164943,1.684344587028165,1
0.03125,256,0.9682458365518543,0.9811557810392122,2
0.06859335938251204,96,0.6373774391990981,1.7424164314200201,0
0.03125,256,0.9560661587986472,0.7509404148880892,2
0.09375,64,0.4841229182759271,1.7557524502806954,1
0.11635338543169074,48,0.4192627457812106,2.0671206191998053,0
0.08569340279780989,72,0.5510997527671374,1.976827706744572,1
0.09375,64,0.4921254921257382,1.8189695609059542,1
0.07902410118609204,80,0.5694020986965187,2.1661910585917203,0
0.09375,64,0.5153882032022076,2.14002022090882,1
0.08569340279780989,72,0.5294085733155443,1.8893116214018728,1
0.10370276646531436,56,0.4408354993645589,1.763297469744353,1
0.03125,256,0.9722718241315028,0.8160150382438296,2
0.08569340279780989,72,0.5581428468591172,2.1346121373809095,1
0.10370276646531436,56,0.4911323014219285,2.4003649479385816,1
0.03125,256,1.0383279828647594,1.4865035772329762,2
0.08569340279780989,72,0.5219779090153146,1.687903591090336,1
0.06859335938251204,96,0.5796011559684815,1.3993183127329916,1
0.06077995466122861,112,0.6702378309227255,1.4741684707659917,0
0.10370276646531436,56,0.4496092053105675,1.8635346183844843,1
0.08569340279780989,72,0.5367363761661771,1.9219263728284917,1
0.15625,32,0.3535533905932738,2.7842329509220303,0
0.03125,256,0.9722718241315028,0.8925164480791886,2
0.11635338543169074,48,0.4192627457812106,2.0671206191998053,0
0.10370276646531436,56,0.4990224819584785,2.4356441250911818,1
0.09375,64,0.5077524002897476,2.282787650889443,1
0.03125,256,0.9802741963348827,0.9952416984403328,2
0.03125,256,0.9882117688026185,0.8257339426231672,2
0.08569340279780989,72,0.5144399260360728,1.6394607345881826,1
0.08569340279780989,72,0.5144399260360728,1.6394607345881826,1
0.15625,32,0.33071891388307384,2.267786838055363,0
0.15625,32,0.33071891388307384,2.267786838055363,0
0.11635338543169074,48,0.42847841252506524,2.1786643410962125,0
0.10370276646531436,56,0.47495887979908324,2.093482665781083,1
0.06859335938251204,96,0.6434768838116876,1.83628006430562,0
0.09375,64,0.4841229182759271,1.7557524502806954,1
0.11635338543169074,48,0.44633927678392815,2.355765317835357,0
0.07902410118609204,80,0.596212000885591,2.30161879535208,1
0.06859335938251204,96,0.6373774391990981,1.8329315707145666,0
0.13304820237218407,40,0.4038389994787527,2.577248394823275,1
0.03125,256,0.9882117688026185,0.8014476501930741,2
0.11635338543169074,48,0.409839907768875,1.9363771953860967,0
0.11635338543169074,48,0.42847841252506524,2.1786643410962125,0
0.09375,64,0.5077524002897476,1.9247033134950204,1
0.08569340279780989,72,0.4990224819584785,1.5250403324073643,1
0.10370276646531436,56,0.5067898356320892,2.285972454672061,1
0.03125,256,1.0269797953221864,0.9953674131451908,2
0.09375,64,0.5,2.625,1
0.09375,64,0.5153882032022076,2.3112218385815257,1
0.11635338543169074,48,0.4192627457812106,2.0671206191998053,0
0.10370276646531436,56,0.45821494683172437,1.9508210175550755,1
0.08569340279780989,72,0.5439654745477879,2.096585813608491,1
0.11635338543169074,48,0.4375,2.553935860058309,0
0.10370276646531436,56,0.46666201634587745,2.2575897613952787,1
0.09375,64,0.5077524002897476,1.9247033134950204,1
0.09375,64,0.4921254921257382,2.015614918841733,1
0.06859335938251204,96,0.6187184335382291,1.7193208615439668,0
0.13304820237218407,40,0.39404750665370286,2.4509782969930565,1
0.09375,64,0.4841229182759271,1.7557524502806954,1
0.10370276646531436,56,0.4496092053105675,1.8635346183844843,1
0.10370276646531436,56,0.45821494683172437,1.9508210175550755,1
0.11635338543169074,48,0.4192627457812106,2.0671206191998053,0
0.06077995466122861,112,0.6525191568069094,1.4551929617671804,0
0.09375,64,0.5,1.875,1
0.11635338543169074,48,0.4192627457812106,2.0671206191998053,0
0.09375,64,0.4592793267718459,1.5120307054217146,1
0.09375,64,0.5,1.875,1
0.15625,32,0.3535533905932738,2.7842329509220303,0
0.11635338543169074,48,0.42847841252506524,2.1786643410962125,0
0.11635338543169074,48,0.4375,2.2740524781341107,0
0.11635338543169074,48,0.4375,2.553935860058309,0
0.03125,256,1.0269797953221864,1.146836367319459,2
0.03125,256,0.9560661587986472,0.8850369175466766,2
0.10370276646531436,56,0.45821494683172437,1.9508210175550755,1
0.0546875,128,0.673145600891813,1.152591754202391,0
0.11635338543169074,48,0.44633927678392815,2.355765317835357,1
0.10370276646531436,56,0.4408354993645589,1.763297469744353,1
0.09375,64,0.4921254921257382,1.8189695609059542,1
0.09375,64,0.4921254921257382,2.015614918841733,1
0.06077995466122861,112,0.6218671481916375,1.1146783041965806,0
0.10370276646531436,56,0.4408354993645589,1.763297469744353,1
0.11635338543169074,48,0.4192627457812106,2.0671206191998053,0
0.15625,32,0.3535533905932738,2.7842329509220303,0
0.10370276646531436,56,0.4911323014219285,2.2025241795315385,1
0.03125,256,1.0307764064044151,1.2626119303362038,2
0.07902410118609204,80,0.5762215285808054,1.9294050130694598,1
0.11635338543169074,48,0.3903123748998999,1.6012815380508714,0
0.09375,64,0.5,1.875,1
0.08569340279780989,72,0.5439654745477879,1.9509737766351394,1
0.03125,256,0.875,0.6297376093294461,2
0.06859335938251204,96,0.6434768838116876,2.012211088430709,0
0.10370276646531436,56,0.4318835925339142,1.6479316926816931,1
0.03125,256,0.960143218483576,0.7943730161541797,2
0.19104010419671483,24,0.32923917977664807,3.7196732265976316,1
0.03125,256,1.0789172813520043,1.0450446925000452,2
0.03125,256,1.0193441518937556,0.907261819628882,2
0.08569340279780989,72,0.5650981662507851,2.2799886960186546,1
0.03125,256,1.015504800579495,1.051872741096116,2
0.06077995466122861,112,0.6584783595532961,1.462216371834931,0
0.03125,256,1.0116508785149154,0.9960289751988816,2
0.10370276646531436,56,0.4408354993645589,1.763297469744353,1
0.06077995466122861,112,0.6931585316505886,1.772550550102318,1
0.10370276646531436,56,0.4408354993645589,1.763297469744353,1
0.03125,256,0.960143218483576,0.7943730161541797,2
0.10370276646531436,56,0.4408354993645589,1.763297469744353,1
0.11635338543169074,48,0.4192627457812106,2.0671206191998053,0
0.11635338543169074,48,0.480071609241788,2.7935451068088653,0
0.10370276646531436,56,0.47495887979908324,2.312230242287188,1
0.09375,64,0.4841229182759271,1.7557524502806954,1
0.09375,64,0.4841229182759271,1.7557524502806954,1
0.08569340279780989,72,0.5294085733155443,1.8893116214018728,1
0.09375,64,0.5077524002897476,2.282787650889443,1
0.19104010419671483,24,0.3045873232752801,3.194572595229354,1
0.09375,64,0.4921254921257382,1.8189695609059542,1
0.09375,64,0.4921254921257382,2.015614918841733,1
0.09375,64,0.4759858191164943,1.684344587028165,1
0.09375,64,0.5077524002897476,1.9247033134950204,1
0.10370276646531436,56,0.4496092053105675,1.8635346183844843,1
0.06859335938251204,96,0.6614378277661477,1.9235691929933885,1
0.03125,256,0.9312290266094587,0.7836200428444824,2
0.06859335938251204,96,0.6373774391990981,2.0139618493036595,1
0.10370276646531436,56,0.4911323014219285,2.4003649479385816,1
0.03125,256,0.9921567416492215,0.8639187954496621,2
0.09375,64,0.5077524002897476,2.103745482192232,1
0.10370276646531436,56,0.4911323014219285,2.4003649479385816,1
0.03125,256,0.9519716382329886,0.5433369635574726,2
0.07902410118609204,80,0.5340002340823456,1.4814523288934887,1
0.09375,64,0.5590169943749475,2.4149534156997725,1
0.15625,32,0.3535533905932738,2.7842329509220303,0
0.11635338543169074,48,0.42847841252506524,2.1786643410962125,0
0.10370276646531436,56,0.4408354993645589,1.763297469744353,1
0.11635338543169074,48,0.4192627457812106,2.0671206191998053,0
0.06442730498212589,104,0.6665852814906732,1.8490581464664262,1
0.08569340279780989,72,0.4911323014219285,1.4575300359987653,1
0.11635338543169074,48,0.4192627457812106,2.0671206191998053,0
0.10370276646531436,56,0.45821494683172437,1.9508210175550755,1
0.10370276646531436,56,0.4496092053105675,1.8635346183844843,1
0.09375,64,0.5153882032022076,2.14002022090882,1
0.11635338543169074,48,0.4375,2.2740524781341107,0
0.09375,64,0.4921254921257382,2.015614918841733,1
0.03125,256,1.0420832500333166,1.3876464912197701,2
0.07902410118609204,80,0.5694020986965187,1.9122785535553282,0
0.09375,64,0.4759858191164943,1.684344587028165,1
0.09375,64,0.5077524002897476,2.6408719882838656,1
0.03125,256,0.9762812094883317,0.9067529857542799,2
0.11635338543169074,48,0.42847841252506524,2.1786643410962125,0
0.11635338543169074,48,0.44633927678392815,2.355765317835357,1
0.11635338543169074,48,0.40019526483955303,1.7826663552162838,0
0.09375,64,0.5077524002897476,1.9247033134950204,1
0.07902410118609204,80,0.582961190818051,1.944590321809241,0
0.11635338543169074,48,0.44633927678392815,2.6193474512994532,0
0.06077995466122861,112,0.6343057228182637,1.4292057685218003,0
0.07902410118609204,80,0.5625,1.8930041152263375,0
0.07902410118609204,80,0.5625,2.288065843621399,0
0.19104010419671483,24,0.32923917977664807,3.7196732265976316,1
0.08569340279780989,72,0.5219779090153146,1.852702721265441,1
0.03125,256,0.9802741963348827,1.169408995667391,2
0.09375,64,0.4921254921257382,1.8189695609059542,0
0.06859335938251204,96,0.5863019699779287,1.3082771230912458,1
0.09375,64,0.46770717334674267,1.6035674514745464,1
0.06077995466122861,112,0.6643841132959156,1.4685235502908545,0
0.10370276646531436,56,0.4496092053105675,1.8635346183844843,1
0.07902410118609204,80,0.5484352742120077,1.7049686244351026,1
0.10370276646531436,56,0.4496092053105675,1.8635346183844843,1
0.08569340279780989,72,0.5144399260360728,1.6394607345881826,1
0.09375,64,0.4921254921257382,1.8189695609059542,1
0.11635338543169074,48,0.42847841252506524,2.1786643410962125,0
0.10370276646531436,56,0.45821494683172437,1.9508210175550755,1
0.06077995466122861,112,0.6817945071647321,1.5576171100765073,1
0.09375,64,0.5153882032022076,2.14002022090882,1
0.11635338543169074,48,0.46351240544347894,2.7213158084879954,0
0.09375,64,0.4759858191164943,1.684344587028165,1
0.11635338543169074,48,0.4375,2.553935860058309,0
0.15625,32,0.3423265984407288,2.556038601690775,0
0.03125,256,1.0383279828647594,1.5911869277423407,2
0.03125,256,0.9802741963348827,1.0450037833623496,2
0.09375,64,0.4841229182759271,1.7557524502806954,1
0.10370276646531436,56,0.4911323014219285,2.4003649479385816,1
0.11635338543169074,48,0.46351240544347894,2.7213158084879954,0
0.03125,256,0.9842509842514764,0.7865814317431153,2
0.11635338543169074,48,0.4550068680800324,2.425839393508923,0
0.03125,256,1.0269797953221864,1.1035595232696682,2
0.03125,256,1.0269797953221864,1.1684747893443546,2
0.09375,64,0.4921254921257382,2.015614918841733,1
0.09375,64,0.4921254921257382,2.015614918841733,1
0.03125,256,0.9270248108869579,0.8237496501369066,2
0.09375,64,0.4841229182759271,1.7557524502806954,1
0.15625,32,0.3535533905932738,2.7842329509220303,0
0.09375,64,0.5,1.875,1
0.15625,32,0.3644344934278313,2.965916707758682,0
0.06077995466122861,112,0.6643841132959156,1.308684252300013,0
0.10370276646531436,56,0.4496092053105675,1.8635346183844843,1
